address,zipcode,county,price,housing_type,beds,baths,sqfts,lotsize,garage,yearbuilt
"943 Camellia Way, San Jose, CA 95117",95117,Santa Clara County,"$1,299,000",Single Family Residence,3,2,"1,709","6,140",2,1960
"15940 Escobar Ave, Los Gatos, CA 95032",95032,Santa Clara County,"$3,750,000",Single Family Residence,5,4/1,"4,435","8,054",2,2006
"3096 Oakbridge Dr 3096, San Jose, CA 95121",95121,Santa Clara County,"$198,000",Manufactured In Park,2,2,"1,650",–,–,1978
"Address Not Disclosed, San Jose, CA 95122",95122,Santa Clara County,"$599,000",Single Family Residence,3,2,"1,200","5,287",2,1958
"407 University Ave, Los Gatos, CA 95032",95032,Santa Clara County,"$1,650,000",Single Family Residence,2,1,784,"6,077",0,1928
"1915 Perrone Cir, San Jose, CA 95116",95116,Santa Clara County,"$868,000",Single Family Residence,4,2,"1,525","4,011",2,1983
"1060 Durness Pl, San Jose, CA 95122",95122,Santa Clara County,"$879,950",Single Family Residence,3,2,"1,417",0.25,2,1965
"809 Auzerais Ave 104, San Jose, CA 95126",95126,Santa Clara County,"$499,000",Condominium,1,1/1,824,"1,349",1,2008
"1549 Brookvale Dr 4, San Jose, CA 95129",95129,Santa Clara County,"$750,000",Condominium,2,1,"1,000","1,835",1,1967
"533 Marylinn Dr, Milpitas, CA 95035",95035,Santa Clara County,"$1,028,000",Single Family Residence,3,2,"1,508","6,361",2,1959
"Puesta Del Sol, Los Gatos, CA 95032",95032,Santa Clara County,"$1,549,000",Townhouse,3,2/1,"2,236","2,700",2,1974
"3870 Aborn Rd, San Jose, CA 95135",95135,Santa Clara County,"$1,398,000",Single Family Residence,4,2/1,"4,170",1.098,0,1970
"1712 Silverwood Dr, San Jose, CA 95124",95124,Santa Clara County,"$1,298,000",Single Family Residence,4,3,"1,889","5,947",2,1958
"14892 Sutton Dr, San Jose, CA 95124",95124,Santa Clara County,"$1,750,000",Single Family Residence,4,2,"2,220",0.255,1,1950
"1915 Mount Vernon Ct 13, Mountain View, CA 94040",94040,Santa Clara County,"$688,000",Condominium,2,1,"1,056","1,019",2,1964
"1375 Lick Ave 624, San Jose, CA 95110",95110,Santa Clara County,"$688,888",Condominium,2,2,952,"2,085",2,2009
"1594 Piedmont Rd, San Jose, CA 95132",95132,Santa Clara County,"$1,128,000",Single Family Residence,3,2,"1,320","6,900",2,1973
"2082 Quito Rd, San Jose, CA 95130",95130,Santa Clara County,"$1,298,000",Single Family Residence,3,2,"1,544","6,356",1,1960
"2334 Fatjo Pl, Santa Clara, CA 95050",95050,Santa Clara County,"$1,698,000",Single Family Residence,4,2,"1,717","5,970",2,1950
"346 Bryant St, Mountain View, CA 94041",94041,Santa Clara County,"$1,349,000",Townhouse,3,2/1,"1,618",591,0,2002
"1077 Portola Ave, Santa Clara, CA 95050",95050,Santa Clara County,"$898,000",Duplex,,,"1,325","3,972",2,1920
"1085 Tasman Drive 365, Sunnyvale, CA 94089",94089,Santa Clara County,"$330,000",Manufactured In Park,3,2,"1,500",–,–,2012
"1645 The Alameda, San Jose, CA 95126",95126,Santa Clara County,"$2,700,000",Residential Income,,,"5,459",0.401,2,1919
"16710 Gnarled Oak Ln, Morgan Hill, CA 95037",95037,Santa Clara County,"$1,225,000",Single Family Residence,4,3,"3,080",0.35,3,1974
"14800 Berry Way, San Jose, CA 95124",95124,Santa Clara County,"$1,999,000",Single Family Residence,6,3/1,"3,345","9,331",2,2005
"1112 Greenbriar Ave, San Jose, CA 95128",95128,Santa Clara County,"$1,388,800",Single Family Residence,4,2,"1,714","6,272",2,1961
"722 Panchita Way, Los Altos, CA 94022",94022,Santa Clara County,"$2,595,000",Single Family Residence,3,2,"1,424","10,156",2,1951
"3235 Pinot Blanc Way, San Jose, CA 95135",95135,Santa Clara County,"$1,749,950",Single Family Residence,4,3,"3,120","10,186",3,1990
"1486 Douglas St, San Jose, CA 95126",95126,Santa Clara County,"$629,000",Townhouse,2,2/1,"1,130",700,1,1984
"703 Gettysburg Way, Gilroy, CA 95020",95020,Santa Clara County,"$590,000",Townhouse,3,2/1,"1,663","1,775",2,1985
"633 Teatree Ct, San Jose, CA 95128",95128,Santa Clara County,"$599,000",Condominium,2,2,922,"1,013",0,1988
"18318 Christeph Dr, Morgan Hill, CA 95037",95037,Santa Clara County,"$749,900",Single Family Residence,3,2/1,"1,584","6,086",2,1993
"583 Groth Dr, San Jose, CA 95111",95111,Santa Clara County,"$492,000",Condominium,3,1,941,917,2,1982
"1235 Trumpeter Pl, San Jose, CA 95131",95131,Santa Clara County,"$918,000",Townhouse,2,2/1,"1,506",842,1,1994
"3494 Woodside Ln, San Jose, CA 95121",95121,Santa Clara County,"$825,000",Single Family Residence,3,2,"1,276","6,491",0,1962
"558 Marble Arch Ave, San Jose, CA 95136",95136,Santa Clara County,"$799,000",Condominium,3,3/1,"1,690","4,090",2,2000
"221 N Rengstorff Ave 6, Mountain View, CA 94043",94043,Santa Clara County,"$1,245,000",Townhouse,3,2,"1,518","3,300",1,1979
"1578 Via Campo Verde, San Jose, CA 95120",95120,Santa Clara County,"$1,488,000",Single Family Residence,4,2/1,"2,341","6,442",2,1997
"544 Hassinger Rd, San Jose, CA 95111",95111,Santa Clara County,"$878,000",Single Family Residence,4,2,"1,844","7,478",0,1977
"1331 Vernal Dr, San Jose, CA 95130",95130,Santa Clara County,"$1,299,000",Single Family Residence,3,3,"1,600","6,100",2,1958
"6222 Mojave Dr, San Jose, CA 95120",95120,Santa Clara County,"$1,499,000",Single Family Residence,4,2/1,"2,323","8,945",2,1966
"181 Cleaves Ave, San Jose, CA 95126",95126,Santa Clara County,"$1,050,000",Single Family Residence,2,1/1,"1,395","6,279",1,1948
"1050 Borregas Ave 2, Sunnyvale, CA 94089",94089,Santa Clara County,"$298,000",Manufactured In Park,3,2,"1,750",–,–,2004
"1601 Crestview Dr, Los Altos, CA 94024",94024,Santa Clara County,"$3,695,000",Single Family Residence,5,4,"2,733","7,752",2,2017
"2026 Foxhall Loop, San Jose, CA 95125",95125,Santa Clara County,"$799,000",Townhouse,2,1/1,"1,004",563,1,1984
"7128 Menaul Ct, San Jose, CA 95139",95139,Santa Clara County,"$699,000",Townhouse,3,2/1,"1,447","1,519",2,1979
"1245 Monte Verde Ct, Los Altos, CA 94024",94024,Santa Clara County,"$2,998,000",Single Family Residence,4,3,"2,676",0.298,2,2004
"1157 Clark Way, San Jose, CA 95125",95125,Santa Clara County,"$1,299,000",Single Family Residence,2,1,"1,104","5,440",1,1930
"5821 Castano Dr, San Jose, CA 95129",95129,Santa Clara County,"$2,190,000",Single Family Residence,5,3,"2,082","5,959",2,1967
"6172 Cahalan Ave, San Jose, CA 95123",95123,Santa Clara County,"$849,999",Single Family Residence,3,2,"1,374","7,573",2,1973
"482 N 12th St, San Jose, CA 95112",95112,Santa Clara County,"$799,000",Single Family Residence,2,1,"1,132","5,767",2,1918
"2592 Rymar Ln, San Jose, CA 95133",95133,Santa Clara County,"$659,000",Condominium,2,2/1,"1,042","1,795",1,1987
"1791 Camino Leonor, San Jose, CA 95131",95131,Santa Clara County,"$799,000",Condominium,2,2,"1,422","10,567",2,2006
"1718 Snell Pl, Milpitas, CA 95035",95035,Santa Clara County,"$798,000",Condominium,3,2/1,"1,253",461,2,2010
"7723 Fennel Pl, Gilroy, CA 95020",95020,Santa Clara County,"$795,999",Single Family Residence,4,3,"2,182","4,134",2,2015
"8831 Acorn Way, Gilroy, CA 95020",95020,Santa Clara County,"$714,999",Single Family Residence,4,2/1,"2,062","3,061",2,2006
"278 Monroe Dr 9, Mountain View, CA 94040",94040,Santa Clara County,"$849,000",Townhouse,2,1,939,448,0,1962
"291 N Claremont Ave, San Jose, CA 95127",95127,Santa Clara County,"$799,000",Single Family Residence,3,2,"1,392","7,810",2,1951
"984 Alpine Ter 4, Sunnyvale, CA 94086",94086,Santa Clara County,"$1,299,000",Townhouse,2,2/1,"1,553",862,2,1992
"811 Creekside Pl, Santa Clara, CA 95051",95051,Santa Clara County,"$928,888",Townhouse,3,2/1,"1,235","1,430",2,1993
"1399 S Winchester Blvd 150, San Jose, CA 95128",95128,Santa Clara County,"$982,018",Commercial Sale,,,941,0.263,,2008
"4347 Montmorency Ct, San Jose, CA 95118",95118,Santa Clara County,"$1,199,950",Single Family Residence,3,2,"1,457","5,935",2,1983
"5149 Betlo Ct, San Jose, CA 95130",95130,Santa Clara County,"$1,688,000",Single Family Residence,4,2,"1,700","6,902",2,1964
"880 E Fremont Ave 420, Sunnyvale, CA 94087",94087,Santa Clara County,"$849,000",Condominium,2,2,930,806,0,1987
"407 Camille Cir 16, San Jose, CA 95134",95134,Santa Clara County,"$1,150,000",Townhouse,3,2/1,"1,710","1,163",2,1991
"7195 Wooded Lake Dr, San Jose, CA 95120",95120,Santa Clara County,"$3,200,000",Single Family Residence,5,4/1,"5,750",0.639,4,1991
"14166 Lucian Ave, San Jose, CA 95127",95127,Santa Clara County,"$749,000",Single Family Residence,3,1,"1,516","5,724",1,1952
"901 Kingfisher Dr, San Jose, CA 95125",95125,Santa Clara County,"$950,000",Single Family Residence,3,2,"1,302","6,384",2,1956
"123 W Portola Ave, Los Altos, CA 94022",94022,Santa Clara County,"$2,198,000",Single Family Residence,3,2,"1,324","6,383",1,1930
"1337 Alma St, Palo Alto, CA 94301",94301,Santa Clara County,"$1,395,000",Townhouse,2,2/1,"1,295",600,2,1983
"1225 Vienna Dr 358, Sunnyvale, CA 94089",94089,Santa Clara County,"$279,000",Manufactured In Park,3,2,"1,620",–,–,1998
"7381 Pawtucket Way, San Jose, CA 95139",95139,Santa Clara County,"$955,888",Single Family Residence,4,3,"1,822","6,170",2,1972
"1647 Morton Ave, Los Altos, CA 94024",94024,Santa Clara County,"$2,600,000",Single Family Residence,3,2/1,"1,999","10,082",2,1959
"6545 Princevalle St, Gilroy, CA 95020",95020,Santa Clara County,"$649,000",Single Family Residence,3,2,"1,598","6,484",2,1979
"5292 Borneo Cir, San Jose, CA 95123",95123,Santa Clara County,"$575,000",Condominium,2,2,"1,122","4,979",1,1986
"20114 Pacifica Dr, Cupertino, CA 95014",95014,Santa Clara County,"$1,950,000",Single Family Residence,3,2,"1,413","7,384",2,1959
"1323 Hillcrest Dr, San Jose, CA 95120",95120,Santa Clara County,"$1,699,000",Single Family Residence,4,2/1,"2,248",0.288,2,1968
"1163 Dean Ave, San Jose, CA 95125",95125,Santa Clara County,"$1,099,000",Single Family Residence,2,1,"1,100","6,141",2,1948
"17572 Bruce Ave, Los Gatos, CA 95030",95030,Santa Clara County,"$1,399,800",Townhouse,3,2/1,"1,898","1,500",2,1978
"2151 Oakland Rd 437, San Jose, CA 95131",95131,Santa Clara County,"$139,900",Manufactured In Park,2,2,"1,248",–,4,1973
"481 Umbria Pl, San Jose, CA 95128",95128,Santa Clara County,"$1,299,000",Condominium,3,4,"1,787",770,2,2013
"21062 Red Fir Ct, Cupertino, CA 95014",95014,Santa Clara County,"$1,049,999",Townhouse,2,1,914,"1,587",0,1971
"510 Saddlebrook Dr 51, San Jose, CA 95136",95136,Santa Clara County,"$235,000",Manufactured In Park,3,2,"1,050",–,–,1995
"488 Dempsey Rd 291, Milpitas, CA 95035",95035,Santa Clara County,"$398,888",Condominium,1,1,676,759,0,2007
"505 Cypress Point Dr 243, Mountain View, CA 94043",94043,Santa Clara County,"$719,000",Condominium,1,1,784,855,0,1971
"5350 Makati Cir, San Jose, CA 95123",95123,Santa Clara County,"$429,000",Condominium,1,1,690,723,0,1984
"581 Edelweiss Dr, San Jose, CA 95136",95136,Santa Clara County,"$836,000",Single Family Residence,3,2,"1,400","6,913",2,1969
"1898 Meridian Ave 44, San Jose, CA 95125",95125,Santa Clara County,"$588,888",Condominium,2,2,"1,116","7,405",1,1964
"1261 Fairweather Lake Cmn, San Jose, CA 95131",95131,Santa Clara County,"$1,200,000",Townhouse,3,2/1,"1,651",800,2,1996
"780 S El Monte Ave, Los Altos, CA 94022",94022,Santa Clara County,"$4,998,888",Single Family Residence,5,4/2,"4,450",0.412,4,2009
"1441 Edgewood Dr, Palo Alto, CA 94301",94301,Santa Clara County,"$9,750,000",Single Family Residence,4,4/1,"5,675",0.504,2,1968
"1923 Camden Ave, San Jose, CA 95124",95124,Santa Clara County,"$1,195,999",Single Family Residence,3,2,"1,300","5,890",2,1955
"1829 Lencar Way, San Jose, CA 95124",95124,Santa Clara County,"$1,288,000",Single Family Residence,3,2,"1,040","6,209",2,1959
"4227 Chaboya Ct, San Jose, CA 95148",95148,Santa Clara County,"$3,588,000",Single Family Residence,7,6/1,"8,314",3.4,4,1989
"15767 Highland Dr, San Jose, CA 95127",95127,Santa Clara County,"$1,325,000",Single Family Residence,5,3,"3,212","9,532",2,1965
"4196 Ridgebrook Way, San Jose, CA 95111",95111,Santa Clara County,"$599,000",Single Family Residence,2,1,891,"6,581",2,1973
"1282 Cabrillo Ave, Santa Clara, CA 95050",95050,Santa Clara County,"$1,299,000",Single Family Residence,3,3,"1,934","6,044",0,1954
"1883 Agnew Rd 105, Santa Clara, CA 95054",95054,Santa Clara County,"$948,000",Condominium,3,2,"1,361","1,395",2,2006
"400 Ortega Ave 219, Mountain View, CA 94040",94040,Santa Clara County,"$968,000",Condominium,2,1,960,900,1,1975
"16770 Willow Creek Dr, Morgan Hill, CA 95037",95037,Santa Clara County,"$799,000",Single Family Residence,3,2,"1,720","7,736",2,1978
"6535 Catamaran St, San Jose, CA 95119",95119,Santa Clara County,"$1,198,000",Single Family Residence,5,3,"2,794","5,955",2,1972
"3419 Kirkwood Dr, San Jose, CA 95117",95117,Santa Clara County,"$1,499,000",Single Family Residence,4,3,"2,247","7,980",2,1956
"2139 King Ct, Santa Clara, CA 95051",95051,Santa Clara County,"$1,999,950",Single Family Residence,5,4,"2,960","6,366",2,1956
"3136 Vinifera Dr, San Jose, CA 95135",95135,Santa Clara County,"$1,048,000",Townhouse,3,2/1,"1,400","1,000",2,2000
"1769 Oakwood Ave, San Jose, CA 95124",95124,Santa Clara County,"$1,249,000",Single Family Residence,3,2,"1,415","8,311",2,1959
"3554 Pine Ridge Way, San Jose, CA 95127",95127,Santa Clara County,"$799,000",Single Family Residence,4,2,"1,424","8,530",2,1976
"1590 Minardi Ave, San Jose, CA 95125",95125,Santa Clara County,"$1,199,000",Single Family Residence,3,1,"1,265",0.254,2,1951
"3178 Atherton Dr, Santa Clara, CA 95051",95051,Santa Clara County,"$2,198,000",Single Family Residence,4,2/1,"1,920","6,179",2,1957
"22013 Baxley Ct, Cupertino, CA 95014",95014,Santa Clara County,"$2,899,000",Single Family Residence,5,3,"3,451","7,675",2,1977
"4201 N First St 371, San Jose, CA 95134",95134,Santa Clara County,"$109,900",Manufactured In Park,2,2,800,–,2,2006
"3075 Olivewood Pl, San Jose, CA 95148",95148,Santa Clara County,"$1,199,999",Single Family Residence,4,2/1,"1,931","6,149",0,1976
"975 Larkspur Ave, Sunnyvale, CA 94086",94086,Santa Clara County,"$1,878,000",Single Family Residence,6,3,"2,138","6,844",2,1963
"846 Lytton Ave, Palo Alto, CA 94301",94301,Santa Clara County,"$3,500,000",Single Family Residence,4,2/1,"2,357","7,500",0,1918
"846 Lytton Ave, Palo Alto, CA 94301",94301,Santa Clara County,"$3,500,000",Land,,,,,,
"620 Kenneth Ave, Campbell, CA 95008",95008,Santa Clara County,"$1,390,000",Single Family Residence,3,1,"1,281",0.273,2,1952
"680 Emily Dr, Mountain View, CA 94043",94043,Santa Clara County,"$1,298,000",Single Family Residence,3,2/1,"1,187","5,000",2,1954
"1007 Broadway Ave, San Jose, CA 95125",95125,Santa Clara County,"$2,125,000",Single Family Residence,5,3/1,"2,870","6,591",2,2012
"943 Marion Way, Sunnyvale, CA 94087",94087,Santa Clara County,"$2,898,000",Single Family Residence,4,4/1,"3,355","8,408",2,2006
"1703 Laurelwood Dr, San Jose, CA 95125",95125,Santa Clara County,"$3,199,000",Single Family Residence,5,3/1,"3,776","10,751",2,1959
"1735 Parkview Green Cir, San Jose, CA 95131",95131,Santa Clara County,"$838,000",Condominium,2,2,"1,092","1,898",1,1988
"547 Chapman Ct, Santa Clara, CA 95050",95050,Santa Clara County,"$1,088,000",Single Family Residence,3,2,"1,394","4,249",1,1925
"1072 Bennett Way, San Jose, CA 95125",95125,Santa Clara County,"$1,349,000",Single Family Residence,3,2,"1,470","5,741",2,1938
"3230 Maple Leaf Ct, San Jose, CA 95121",95121,Santa Clara County,"$900,000",Single Family Residence,4,2/1,"1,904","4,545",2,1981
"49 Showers Dr J316, Mountain View, CA 94040",94040,Santa Clara County,"$1,388,000",Condominium,3,2,"1,392","1,880",1,1977
"22 Finchwell Ct, San Jose, CA 95138",95138,Santa Clara County,"$948,000",Single Family Residence,4,2/1,"1,979","5,950",2,1981
"326 Amaryllis Ter, Sunnyvale, CA 94086",94086,Santa Clara County,"$1,398,000",Townhouse,3,2/1,"1,470",880,2,2014
"1473 Knowlton Dr, Sunnyvale, CA 94087",94087,Santa Clara County,"$1,995,000",Single Family Residence,3,2,"1,420","8,826",2,1961
"1084 Yarrow Ter, San Jose, CA 95133",95133,Santa Clara County,"$898,000",Townhouse,3,3,"1,489",564,2,2012
"7045 Via Anacapa, San Jose, CA 95139",95139,Santa Clara County,"$879,000",Single Family Residence,4,2/1,"1,742","6,118",2,1975
"3312 Todd Way, San Jose, CA 95124",95124,Santa Clara County,"$1,180,000",Single Family Residence,3,2,"1,610","7,315",2,1966
"4711 Cheeney St, Santa Clara, CA 95054",95054,Santa Clara County,"$1,350,000",Single Family Residence,3,2/1,"1,667","2,344",2,1998
"3197 Bourgeois Way, San Jose, CA 95111",95111,Santa Clara County,"$698,000",Single Family Residence,4,2,"1,220","6,048",2,1976
"150 Saratoga Ave 318, Santa Clara, CA 95051",95051,Santa Clara County,"$475,000",Condominium,1,1,599,821,0,1969
"6568 Bison Ct, San Jose, CA 95119",95119,Santa Clara County,"$899,000",Single Family Residence,3,2,"1,137","6,144",2,1970
"2402 Fairglen Dr, San Jose, CA 95125",95125,Santa Clara County,"$1,499,000",Single Family Residence,4,2,"1,672","6,248",2,1960
"2798 Custer Dr, San Jose, CA 95124",95124,Santa Clara County,"$1,199,000",Single Family Residence,4,3,"1,817","8,502",2,1954
"1939 Rock St 13, Mountain View, CA 94043",94043,Santa Clara County,"$799,000",Townhouse,2,1,805,"2,917",1,1963
"929 W Iowa Ave, Sunnyvale, CA 94086",94086,Santa Clara County,"$1,798,000",Single Family Residence,3,2,"1,500","6,172",2,1957
"1076 Norfolk Dr, San Jose, CA 95129",95129,Santa Clara County,"$1,099,000",Townhouse,2,2,"1,042","2,463",2,1972
"1668 Juanita Ave, San Jose, CA 95125",95125,Santa Clara County,"$1,298,000",Single Family Residence,3,2,"1,325","5,171",1,1929
"4868 Mary Jane Way, San Jose, CA 95124",95124,Santa Clara County,"$1,158,000",Single Family Residence,3,2,"1,110","6,534",2,1958
"500 W Middlefield Rd 60, Mountain View, CA 94043",94043,Santa Clara County,"$698,000",Condominium,1,1,752,721,0,1971
"15475 Monte Vista Dr, Saratoga, CA 95070",95070,Santa Clara County,"$3,668,000",Single Family Residence,5,3/1,"3,534",0.893,3,1965
"1196 Yosemite Ave, San Jose, CA 95126",95126,Santa Clara County,"$1,199,000",Single Family Residence,4,2,"1,968","7,079",2,1921
"5256 Westmont Ave, San Jose, CA 95130",95130,Santa Clara County,"$898,888",Condominium,3,2,"1,225","1,246",1,1969
"257 Irazu Ct, San Jose, CA 95116",95116,Santa Clara County,"$568,000",Townhouse,3,1/1,"1,180",901,0,1971
"788 S Bernardo Ave, Sunnyvale, CA 94087",94087,Santa Clara County,"$1,498,000",Single Family Residence,5,3,"2,422","6,582",2,1955
"175 W Saint James St 407, San Jose, CA 95110",95110,Santa Clara County,"$548,000",Condominium,1,1,663,510,1,2006
"1359 Westbury Dr, San Jose, CA 95131",95131,Santa Clara County,"$998,000",Townhouse,3,3,"1,336",784,2,2009
"17105 Peppertree Dr, Morgan Hill, CA 95037",95037,Santa Clara County,"$775,000",Single Family Residence,4,2,"1,308","7,415",2,1974
"770 Chimalus Dr, Palo Alto, CA 94306",94306,Santa Clara County,"$2,998,000",Single Family Residence,4,3,"2,240","6,349",2,2007
"Town Center Ln, Cupertino, CA 95014",95014,Santa Clara County,"$828,000",Condominium,1,1,743,"5,524",1,2006
"22556 Silver Oak Way, Cupertino, CA 95014",95014,Santa Clara County,"$2,250,000",Single Family Residence,5,4,"2,789",0.265,4,1976
"595 Orange Ave, Los Altos, CA 94022",94022,Santa Clara County,"$2,995,000",Single Family Residence,3,2,"1,793","6,589",2,1922
"10385 Moretti Dr, Cupertino, CA 95014",95014,Santa Clara County,"$1,395,000",Single Family Residence,3,2,"1,078","5,786",1,1952
"4144 Cheeney St, Santa Clara, CA 95054",95054,Santa Clara County,"$899,000",Single Family Residence,2,1,"1,001","7,850",1,1948
"580 Park Ct, Santa Clara, CA 95050",95050,Santa Clara County,"$799,000",Single Family Residence,2,1,"1,137","5,064",2,1925
"6545 Kaneko Dr, San Jose, CA 95119",95119,Santa Clara County,"$829,000",Single Family Residence,3,2,"1,137","5,939",2,1970
